#LYS195-6  Hist_02082
     -180 0.037254000
     -174 0.029474000
     -168 0.019568000
     -162 0.011340000
     -156 0.006116000
     -150 0.003106000
     -144 0.001728000
     -138 0.001292000
     -132 0.000996000
     -126 0.001246000
     -120 0.001822000
     -114 0.003226000
     -108 0.006760000
     -102 0.014454000
      -96 0.030690000
      -90 0.056202000
      -84 0.084848000
      -78 0.101136000
      -72 0.087506000
      -66 0.055332000
      -60 0.025724000
      -54 0.009198000
      -48 0.002784000
      -42 0.000710000
      -36 0.000218000
      -30 0.000070000
      -24 0.000024000
      -18 0.000018000
      -12 0.000010000
       -6 0.000012000
        0 0.000016000
        6 0.000022000
       12 0.000050000
       18 0.000108000
       24 0.000306000
       30 0.001002000
       36 0.002832000
       42 0.006440000
       48 0.012780000
       54 0.020280000
       60 0.028432000
       66 0.035388000
       72 0.039728000
       78 0.036052000
       84 0.025696000
       90 0.015486000
       96 0.008532000
      102 0.004634000
      108 0.002984000
      114 0.002442000
      120 0.002316000
      126 0.002744000
      132 0.003764000
      138 0.005308000
      144 0.008462000
      150 0.013648000
      156 0.020570000
      162 0.029430000
      168 0.037220000
      174 0.040464000
