#VAL142-1  Hist_01490
     -180 0.000224000
     -174 0.000084000
     -168 0.000012000
     -162 0.000002000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000002000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000006000
       84 0.000014000
       90 0.000122000
       96 0.000606000
      102 0.002814000
      108 0.012030000
      114 0.040868000
      120 0.105584000
      126 0.194204000
      132 0.242554000
      138 0.205512000
      144 0.118050000
      150 0.049344000
      156 0.018302000
      162 0.006608000
      168 0.002252000
      174 0.000806000
