#THR60-0  Hist_00612
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000006000
    -102 0.000070000
     -96 0.000402000
     -90 0.002312000
     -84 0.012456000
     -78 0.046442000
     -72 0.121652000
     -66 0.213272000
     -60 0.246850000
     -54 0.190622000
     -48 0.104598000
     -42 0.042066000
     -36 0.014128000
     -30 0.003862000
     -24 0.000938000
     -18 0.000240000
     -12 0.000058000
      -6 0.000014000
       0 0.000008000
       6 0.000002000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000002000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
