#ARG36-6  Hist_00374
    -180 0.001174000
    -174 0.001072000
    -168 0.000936000
    -162 0.000722000
    -156 0.000526000
    -150 0.000422000
    -144 0.000348000
    -138 0.000514000
    -132 0.001400000
    -126 0.003966000
    -120 0.009580000
    -114 0.019272000
    -108 0.030576000
    -102 0.043260000
     -96 0.054764000
     -90 0.060112000
     -84 0.056716000
     -78 0.040726000
     -72 0.022478000
     -66 0.009412000
     -60 0.003402000
     -54 0.001204000
     -48 0.000442000
     -42 0.000156000
     -36 0.000050000
     -30 0.000010000
     -24 0.000004000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000002000
      30 0.000002000
      36 0.000004000
      42 0.000050000
      48 0.000232000
      54 0.001218000
      60 0.004798000
      66 0.015682000
      72 0.037748000
      78 0.069128000
      84 0.097156000
      90 0.109750000
      96 0.100716000
     102 0.074746000
     108 0.048832000
     114 0.027646000
     120 0.014714000
     126 0.008734000
     132 0.006288000
     138 0.005000000
     144 0.004140000
     150 0.003284000
     156 0.002476000
     162 0.001814000
     168 0.001348000
     174 0.001246000
