#TYR105-0  Hist_01090
     -180 0.000540000
     -174 0.004020000
     -168 0.018006000
     -162 0.056154000
     -156 0.125172000
     -150 0.202034000
     -144 0.232022000
     -138 0.188006000
     -132 0.107630000
     -126 0.045818000
     -120 0.015038000
     -114 0.004074000
     -108 0.001014000
     -102 0.000314000
      -96 0.000072000
      -90 0.000032000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000054000
