#ARG167-4  Hist_01776
     -180 0.013850000
     -174 0.002526000
     -168 0.000794000
     -162 0.000262000
     -156 0.000152000
     -150 0.000136000
     -144 0.000130000
     -138 0.000068000
     -132 0.000038000
     -126 0.000026000
     -120 0.000006000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000008000
      102 0.000010000
      108 0.000042000
      114 0.000094000
      120 0.000270000
      126 0.001082000
      132 0.003230000
      138 0.010578000
      144 0.032508000
      150 0.096402000
      156 0.225992000
      162 0.315502000
      168 0.222112000
      174 0.074182000
