#LYS136-4  Hist_01418
     -180 0.170512000
     -174 0.123888000
     -168 0.071510000
     -162 0.033640000
     -156 0.012646000
     -150 0.004152000
     -144 0.001310000
     -138 0.000422000
     -132 0.000192000
     -126 0.000134000
     -120 0.000094000
     -114 0.000160000
     -108 0.000292000
     -102 0.000458000
      -96 0.000816000
      -90 0.001170000
      -84 0.002068000
      -78 0.003276000
      -72 0.004442000
      -66 0.005262000
      -60 0.004280000
      -54 0.002794000
      -48 0.001204000
      -42 0.000442000
      -36 0.000124000
      -30 0.000040000
      -24 0.000010000
      -18 0.000002000
      -12 0.000000000
       -6 0.000002000
        0 0.000002000
        6 0.000000000
       12 0.000002000
       18 0.000016000
       24 0.000032000
       30 0.000148000
       36 0.000696000
       42 0.002244000
       48 0.005734000
       54 0.009842000
       60 0.011762000
       66 0.010744000
       72 0.007118000
       78 0.003830000
       84 0.001692000
       90 0.000630000
       96 0.000266000
      102 0.000152000
      108 0.000052000
      114 0.000112000
      120 0.000100000
      126 0.000150000
      132 0.000470000
      138 0.001378000
      144 0.004696000
      150 0.015668000
      156 0.043244000
      162 0.094734000
      168 0.153562000
      174 0.185582000
