#LYS50-7  Hist_00520
    -180 0.053210000
    -174 0.043414000
    -168 0.028994000
    -162 0.017122000
    -156 0.008914000
    -150 0.004150000
    -144 0.002040000
    -138 0.001024000
    -132 0.000588000
    -126 0.000474000
    -120 0.000510000
    -114 0.000582000
    -108 0.001160000
    -102 0.002160000
     -96 0.004802000
     -90 0.010378000
     -84 0.020496000
     -78 0.034016000
     -72 0.048372000
     -66 0.056384000
     -60 0.053704000
     -54 0.043382000
     -48 0.028632000
     -42 0.016750000
     -36 0.008630000
     -30 0.004338000
     -24 0.002060000
     -18 0.001012000
     -12 0.000654000
      -6 0.000492000
       0 0.000452000
       6 0.000690000
      12 0.001062000
      18 0.002300000
      24 0.004430000
      30 0.009378000
      36 0.018488000
      42 0.031366000
      48 0.044918000
      54 0.053962000
      60 0.053612000
      66 0.044840000
      72 0.030372000
      78 0.017912000
      84 0.009338000
      90 0.004450000
      96 0.002056000
     102 0.001114000
     108 0.000610000
     114 0.000434000
     120 0.000490000
     126 0.000594000
     132 0.001104000
     138 0.002100000
     144 0.004520000
     150 0.009468000
     156 0.018954000
     162 0.032282000
     168 0.045832000
     174 0.054428000
