#VAL59-3  Hist_00610
    -180 0.228454000
    -174 0.118486000
    -168 0.038756000
    -162 0.009412000
    -156 0.001942000
    -150 0.000412000
    -144 0.000054000
    -138 0.000026000
    -132 0.000006000
    -126 0.000002000
    -120 0.000000000
    -114 0.000000000
    -108 0.000002000
    -102 0.000008000
     -96 0.000036000
     -90 0.000112000
     -84 0.000338000
     -78 0.000796000
     -72 0.001650000
     -66 0.003140000
     -60 0.005170000
     -54 0.006530000
     -48 0.006630000
     -42 0.004256000
     -36 0.001722000
     -30 0.000494000
     -24 0.000108000
     -18 0.000028000
     -12 0.000002000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000006000
      36 0.000002000
      42 0.000010000
      48 0.000018000
      54 0.000032000
      60 0.000072000
      66 0.000108000
      72 0.000202000
      78 0.000246000
      84 0.000296000
      90 0.000210000
      96 0.000144000
     102 0.000064000
     108 0.000034000
     114 0.000022000
     120 0.000014000
     126 0.000020000
     132 0.000060000
     138 0.000224000
     144 0.001138000
     150 0.005516000
     156 0.024622000
     162 0.083086000
     168 0.188832000
     174 0.266450000
