#GLY80-0  Hist_00834
    -180 0.040582000
    -174 0.027426000
    -168 0.016296000
    -162 0.009392000
    -156 0.004532000
    -150 0.002214000
    -144 0.001116000
    -138 0.000544000
    -132 0.000304000
    -126 0.000192000
    -120 0.000094000
    -114 0.000074000
    -108 0.000088000
    -102 0.000066000
     -96 0.000050000
     -90 0.000074000
     -84 0.000114000
     -78 0.000224000
     -72 0.000394000
     -66 0.000396000
     -60 0.000352000
     -54 0.000206000
     -48 0.000100000
     -42 0.000040000
     -36 0.000008000
     -30 0.000004000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000004000
      36 0.000010000
      42 0.000030000
      48 0.000212000
      54 0.000876000
      60 0.003004000
      66 0.007640000
      72 0.015358000
      78 0.025006000
      84 0.034152000
      90 0.040354000
      96 0.043274000
     102 0.043178000
     108 0.042192000
     114 0.041256000
     120 0.041036000
     126 0.043386000
     132 0.048822000
     138 0.056132000
     144 0.064406000
     150 0.071856000
     156 0.075810000
     162 0.074822000
     168 0.067250000
     174 0.055050000
