#GLN173-4  Hist_01844
     -180 0.085200000
     -174 0.063544000
     -168 0.042590000
     -162 0.026142000
     -156 0.014062000
     -150 0.006958000
     -144 0.003312000
     -138 0.001734000
     -132 0.001278000
     -126 0.001126000
     -120 0.001248000
     -114 0.001726000
     -108 0.002530000
     -102 0.003904000
      -96 0.006120000
      -90 0.009318000
      -84 0.013702000
      -78 0.018050000
      -72 0.019048000
      -66 0.016270000
      -60 0.011080000
      -54 0.006404000
      -48 0.003392000
      -42 0.001960000
      -36 0.001268000
      -30 0.001076000
      -24 0.000746000
      -18 0.000536000
      -12 0.000396000
       -6 0.000314000
        0 0.000242000
        6 0.000202000
       12 0.000256000
       18 0.000284000
       24 0.000516000
       30 0.001342000
       36 0.003974000
       42 0.011586000
       48 0.027780000
       54 0.048624000
       60 0.059306000
       66 0.053526000
       72 0.036992000
       78 0.021102000
       84 0.010604000
       90 0.005498000
       96 0.003188000
      102 0.002132000
      108 0.001454000
      114 0.001114000
      120 0.001048000
      126 0.001444000
      132 0.002390000
      138 0.004954000
      144 0.010706000
      150 0.022662000
      156 0.043358000
      162 0.069566000
      168 0.092030000
      174 0.097086000
