#LEU178-4  Hist_01900
     -180 0.077532000
     -174 0.031902000
     -168 0.009810000
     -162 0.002432000
     -156 0.000494000
     -150 0.000104000
     -144 0.000024000
     -138 0.000006000
     -132 0.000008000
     -126 0.000002000
     -120 0.000004000
     -114 0.000024000
     -108 0.000114000
     -102 0.000638000
      -96 0.003344000
      -90 0.011550000
      -84 0.022450000
      -78 0.025698000
      -72 0.020940000
      -66 0.014244000
      -60 0.010282000
      -54 0.007592000
      -48 0.005192000
      -42 0.002854000
      -36 0.001218000
      -30 0.000368000
      -24 0.000118000
      -18 0.000034000
      -12 0.000006000
       -6 0.000006000
        0 0.000002000
        6 0.000000000
       12 0.000002000
       18 0.000016000
       24 0.000034000
       30 0.000164000
       36 0.000606000
       42 0.002336000
       48 0.007010000
       54 0.014722000
       60 0.020100000
       66 0.018574000
       72 0.011780000
       78 0.006064000
       84 0.002932000
       90 0.001916000
       96 0.001236000
      102 0.000796000
      108 0.000590000
      114 0.000512000
      120 0.000698000
      126 0.001202000
      132 0.002492000
      138 0.006322000
      144 0.017896000
      150 0.049922000
      156 0.107058000
      162 0.163112000
      168 0.176338000
      174 0.136578000
