#GLU162-1  Hist_01708
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000004000
      -78 0.000048000
      -72 0.000460000
      -66 0.003196000
      -60 0.015598000
      -54 0.055400000
      -48 0.133922000
      -42 0.218202000
      -36 0.238200000
      -30 0.179184000
      -24 0.094750000
      -18 0.039312000
      -12 0.013788000
       -6 0.005014000
        0 0.001840000
        6 0.000666000
       12 0.000248000
       18 0.000128000
       24 0.000028000
       30 0.000006000
       36 0.000002000
       42 0.000004000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
