#GLY130-1  Hist_01352
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000002000
      -48 0.000010000
      -42 0.000042000
      -36 0.000222000
      -30 0.001240000
      -24 0.005864000
      -18 0.023516000
      -12 0.069690000
       -6 0.147446000
        0 0.221132000
        6 0.229262000
       12 0.165870000
       18 0.087686000
       24 0.034184000
       30 0.010366000
       36 0.002648000
       42 0.000612000
       48 0.000150000
       54 0.000048000
       60 0.000006000
       66 0.000000000
       72 0.000000000
       78 0.000002000
       84 0.000000000
       90 0.000002000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
