#LYS136-5  Hist_01420
     -180 0.128528000
     -174 0.090006000
     -168 0.048346000
     -162 0.020822000
     -156 0.007938000
     -150 0.002702000
     -144 0.001030000
     -138 0.000408000
     -132 0.000208000
     -126 0.000146000
     -120 0.000126000
     -114 0.000210000
     -108 0.000420000
     -102 0.001040000
      -96 0.002468000
      -90 0.006254000
      -84 0.014036000
      -78 0.025862000
      -72 0.034396000
      -66 0.034562000
      -60 0.027010000
      -54 0.015800000
      -48 0.007542000
      -42 0.002908000
      -36 0.001004000
      -30 0.000422000
      -24 0.000148000
      -18 0.000072000
      -12 0.000036000
       -6 0.000024000
        0 0.000026000
        6 0.000054000
       12 0.000128000
       18 0.000244000
       24 0.000750000
       30 0.001908000
       36 0.005068000
       42 0.011424000
       48 0.021694000
       54 0.033450000
       60 0.038880000
       66 0.034594000
       72 0.023130000
       78 0.011478000
       84 0.004570000
       90 0.001840000
       96 0.000626000
      102 0.000274000
      108 0.000138000
      114 0.000100000
      120 0.000118000
      126 0.000208000
      132 0.000376000
      138 0.000974000
      144 0.002946000
      150 0.009212000
      156 0.025542000
      162 0.057816000
      168 0.103442000
      174 0.134516000
