#THR154-4  Hist_01616
     -180 0.003092000
     -174 0.002620000
     -168 0.002028000
     -162 0.001618000
     -156 0.001180000
     -150 0.000918000
     -144 0.000812000
     -138 0.000616000
     -132 0.000572000
     -126 0.000656000
     -120 0.000678000
     -114 0.000934000
     -108 0.001218000
     -102 0.001960000
      -96 0.002890000
      -90 0.004860000
      -84 0.007974000
      -78 0.012950000
      -72 0.019598000
      -66 0.025982000
      -60 0.030100000
      -54 0.030720000
      -48 0.026246000
      -42 0.019332000
      -36 0.013588000
      -30 0.008784000
      -24 0.005624000
      -18 0.003800000
      -12 0.002622000
       -6 0.002190000
        0 0.001884000
        6 0.002112000
       12 0.002450000
       18 0.003702000
       24 0.005906000
       30 0.010240000
       36 0.019128000
       42 0.034224000
       48 0.058504000
       54 0.086952000
       60 0.109550000
       66 0.115506000
       72 0.101196000
       78 0.074680000
       84 0.046968000
       90 0.027594000
       96 0.015266000
      102 0.008942000
      108 0.005756000
      114 0.003864000
      120 0.002932000
      126 0.002532000
      132 0.002428000
      138 0.002392000
      144 0.002578000
      150 0.002868000
      156 0.003362000
      162 0.003418000
      168 0.003426000
      174 0.003478000
