#GLU70-0  Hist_00714
    -180 0.000000000
    -174 0.000002000
    -168 0.000000000
    -162 0.000002000
    -156 0.000000000
    -150 0.000002000
    -144 0.000002000
    -138 0.000012000
    -132 0.000036000
    -126 0.000064000
    -120 0.000138000
    -114 0.000444000
    -108 0.001430000
    -102 0.004702000
     -96 0.014776000
     -90 0.042996000
     -84 0.103384000
     -78 0.191788000
     -72 0.249234000
     -66 0.216490000
     -60 0.120194000
     -54 0.042898000
     -48 0.009796000
     -42 0.001474000
     -36 0.000130000
     -30 0.000006000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
