#GLU98-4  Hist_01032
    -180 0.021382000
    -174 0.015634000
    -168 0.010306000
    -162 0.006086000
    -156 0.003602000
    -150 0.002170000
    -144 0.001438000
    -138 0.001026000
    -132 0.001034000
    -126 0.001322000
    -120 0.001890000
    -114 0.003126000
    -108 0.005348000
    -102 0.009452000
     -96 0.014226000
     -90 0.018564000
     -84 0.020272000
     -78 0.018150000
     -72 0.015500000
     -66 0.013726000
     -60 0.012802000
     -54 0.010734000
     -48 0.007720000
     -42 0.004296000
     -36 0.001920000
     -30 0.000692000
     -24 0.000248000
     -18 0.000058000
     -12 0.000030000
      -6 0.000012000
       0 0.000040000
       6 0.000078000
      12 0.000172000
      18 0.000564000
      24 0.001966000
      30 0.006802000
      36 0.020292000
      42 0.050074000
      48 0.093318000
      54 0.130118000
      60 0.130410000
      66 0.101264000
      72 0.066046000
      78 0.036722000
      84 0.017088000
      90 0.007052000
      96 0.003138000
     102 0.001380000
     108 0.000760000
     114 0.000620000
     120 0.000574000
     126 0.000764000
     132 0.001330000
     138 0.002510000
     144 0.005448000
     150 0.010112000
     156 0.016192000
     162 0.022232000
     168 0.025418000
     174 0.024750000
