#THR175-4  Hist_01870
     -180 0.000228000
     -174 0.000182000
     -168 0.000088000
     -162 0.000058000
     -156 0.000012000
     -150 0.000012000
     -144 0.000010000
     -138 0.000004000
     -132 0.000018000
     -126 0.000018000
     -120 0.000012000
     -114 0.000026000
     -108 0.000068000
     -102 0.000220000
      -96 0.000820000
      -90 0.003468000
      -84 0.012924000
      -78 0.037370000
      -72 0.085196000
      -66 0.144432000
      -60 0.186084000
      -54 0.181360000
      -48 0.138756000
      -42 0.086332000
      -36 0.046380000
      -30 0.022374000
      -24 0.010662000
      -18 0.004652000
      -12 0.002040000
       -6 0.001070000
        0 0.000534000
        6 0.000262000
       12 0.000196000
       18 0.000120000
       24 0.000096000
       30 0.000150000
       36 0.000192000
       42 0.000256000
       48 0.000430000
       54 0.000680000
       60 0.001280000
       66 0.002428000
       72 0.003826000
       78 0.005202000
       84 0.005520000
       90 0.004398000
       96 0.003164000
      102 0.001928000
      108 0.001066000
      114 0.000550000
      120 0.000400000
      126 0.000236000
      132 0.000196000
      138 0.000182000
      144 0.000170000
      150 0.000232000
      156 0.000326000
      162 0.000392000
      168 0.000396000
      174 0.000316000
