#GLY12-1  Hist_00110
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000006000
     -42 0.000016000
     -36 0.000148000
     -30 0.000888000
     -24 0.003966000
     -18 0.013862000
     -12 0.037902000
      -6 0.085748000
       0 0.155534000
       6 0.218426000
      12 0.218674000
      18 0.153126000
      24 0.075026000
      30 0.026784000
      36 0.007536000
      42 0.001802000
      48 0.000434000
      54 0.000098000
      60 0.000018000
      66 0.000006000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
