#VAL39-3  Hist_00400
    -180 0.129354000
    -174 0.060070000
    -168 0.023350000
    -162 0.008052000
    -156 0.002574000
    -150 0.000844000
    -144 0.000252000
    -138 0.000088000
    -132 0.000032000
    -126 0.000002000
    -120 0.000000000
    -114 0.000000000
    -108 0.000002000
    -102 0.000000000
     -96 0.000014000
     -90 0.000038000
     -84 0.000144000
     -78 0.000448000
     -72 0.001166000
     -66 0.002168000
     -60 0.002344000
     -54 0.001570000
     -48 0.000608000
     -42 0.000224000
     -36 0.000052000
     -30 0.000024000
     -24 0.000008000
     -18 0.000004000
     -12 0.000004000
      -6 0.000000000
       0 0.000002000
       6 0.000000000
      12 0.000004000
      18 0.000006000
      24 0.000018000
      30 0.000060000
      36 0.000232000
      42 0.000814000
      48 0.002828000
      54 0.006712000
      60 0.011118000
      66 0.012170000
      72 0.008772000
      78 0.004542000
      84 0.001866000
      90 0.000642000
      96 0.000194000
     102 0.000048000
     108 0.000018000
     114 0.000028000
     120 0.000046000
     126 0.000056000
     132 0.000226000
     138 0.000996000
     144 0.004906000
     150 0.021914000
     156 0.073966000
     162 0.164242000
     168 0.236322000
     174 0.213816000
