#ASN79-5  Hist_00832
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000002000
     -60 0.000000000
     -54 0.000014000
     -48 0.000076000
     -42 0.000530000
     -36 0.002794000
     -30 0.011208000
     -24 0.036294000
     -18 0.087396000
     -12 0.156868000
      -6 0.211438000
       0 0.209220000
       6 0.153858000
      12 0.083198000
      18 0.033840000
      24 0.010278000
      30 0.002494000
      36 0.000414000
      42 0.000068000
      48 0.000010000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
