#LEU83-1  Hist_00862
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000002000
      54 0.000016000
      60 0.000178000
      66 0.000822000
      72 0.003942000
      78 0.014210000
      84 0.038700000
      90 0.080954000
      96 0.129530000
     102 0.163618000
     108 0.164444000
     114 0.138830000
     120 0.103136000
     126 0.069486000
     132 0.044316000
     138 0.025872000
     144 0.013892000
     150 0.005824000
     156 0.001776000
     162 0.000382000
     168 0.000068000
     174 0.000002000
