#LYS145-4  Hist_01522
     -180 0.144908000
     -174 0.103744000
     -168 0.055854000
     -162 0.024638000
     -156 0.010030000
     -150 0.003902000
     -144 0.001516000
     -138 0.000536000
     -132 0.000306000
     -126 0.000142000
     -120 0.000102000
     -114 0.000122000
     -108 0.000182000
     -102 0.000334000
      -96 0.000630000
      -90 0.001590000
      -84 0.004516000
      -78 0.012826000
      -72 0.030628000
      -66 0.054094000
      -60 0.063900000
      -54 0.050782000
      -48 0.026974000
      -42 0.010746000
      -36 0.003358000
      -30 0.000804000
      -24 0.000208000
      -18 0.000044000
      -12 0.000016000
       -6 0.000008000
        0 0.000000000
        6 0.000002000
       12 0.000004000
       18 0.000004000
       24 0.000024000
       30 0.000034000
       36 0.000150000
       42 0.000330000
       48 0.000994000
       54 0.002164000
       60 0.003716000
       66 0.004844000
       72 0.004816000
       78 0.003542000
       84 0.002186000
       90 0.001220000
       96 0.000754000
      102 0.000534000
      108 0.000334000
      114 0.000326000
      120 0.000286000
      126 0.000382000
      132 0.000710000
      138 0.001562000
      144 0.003836000
      150 0.010276000
      156 0.027214000
      162 0.061058000
      168 0.111870000
      174 0.149388000
