#GLU162-0  Hist_01706
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000002000
     -144 0.000006000
     -138 0.000026000
     -132 0.000056000
     -126 0.000134000
     -120 0.000266000
     -114 0.000492000
     -108 0.001000000
     -102 0.002262000
      -96 0.006476000
      -90 0.021844000
      -84 0.065716000
      -78 0.155182000
      -72 0.251702000
      -66 0.256916000
      -60 0.158194000
      -54 0.061180000
      -48 0.015282000
      -42 0.002772000
      -36 0.000452000
      -30 0.000038000
      -24 0.000000000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
