#THR155-4  Hist_01626
     -180 0.010468000
     -174 0.008268000
     -168 0.005902000
     -162 0.004088000
     -156 0.002696000
     -150 0.001724000
     -144 0.001070000
     -138 0.000790000
     -132 0.000700000
     -126 0.000594000
     -120 0.000622000
     -114 0.000778000
     -108 0.000956000
     -102 0.001234000
      -96 0.001620000
      -90 0.002008000
      -84 0.002822000
      -78 0.003386000
      -72 0.003478000
      -66 0.003254000
      -60 0.002462000
      -54 0.001704000
      -48 0.001102000
      -42 0.000686000
      -36 0.000356000
      -30 0.000234000
      -24 0.000168000
      -18 0.000168000
      -12 0.000158000
       -6 0.000162000
        0 0.000270000
        6 0.000460000
       12 0.000832000
       18 0.001780000
       24 0.003870000
       30 0.008122000
       36 0.017588000
       42 0.032294000
       48 0.056272000
       54 0.086784000
       60 0.115218000
       66 0.128922000
       72 0.123502000
       78 0.099506000
       84 0.070848000
       90 0.045286000
       96 0.027388000
      102 0.016782000
      108 0.010884000
      114 0.007752000
      120 0.006020000
      126 0.005314000
      132 0.005364000
      138 0.005616000
      144 0.006642000
      150 0.007942000
      156 0.009524000
      162 0.011338000
      168 0.012078000
      174 0.012144000
