#ARG71-3  Hist_00732
    -180 0.310122000
    -174 0.183404000
    -168 0.059148000
    -162 0.012232000
    -156 0.002866000
    -150 0.001328000
    -144 0.000690000
    -138 0.000282000
    -132 0.000118000
    -126 0.000034000
    -120 0.000016000
    -114 0.000004000
    -108 0.000006000
    -102 0.000022000
     -96 0.000062000
     -90 0.000098000
     -84 0.000138000
     -78 0.000230000
     -72 0.000166000
     -66 0.000142000
     -60 0.000056000
     -54 0.000014000
     -48 0.000006000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000014000
     150 0.000314000
     156 0.004198000
     162 0.029758000
     168 0.122732000
     174 0.271800000
