#MET96-0  Hist_00996
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000002000
    -144 0.000000000
    -138 0.000004000
    -132 0.000006000
    -126 0.000026000
    -120 0.000052000
    -114 0.000164000
    -108 0.000452000
    -102 0.001508000
     -96 0.006794000
     -90 0.026170000
     -84 0.080292000
     -78 0.177060000
     -72 0.260018000
     -66 0.242724000
     -60 0.141060000
     -54 0.050472000
     -48 0.011380000
     -42 0.001646000
     -36 0.000158000
     -30 0.000010000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
