#THR15-3  Hist_00142
    -180 0.149058000
    -174 0.147794000
    -168 0.111118000
    -162 0.062242000
    -156 0.025822000
    -150 0.008492000
    -144 0.002062000
    -138 0.000586000
    -132 0.000148000
    -126 0.000068000
    -120 0.000036000
    -114 0.000094000
    -108 0.000252000
    -102 0.000818000
     -96 0.002524000
     -90 0.007358000
     -84 0.016416000
     -78 0.027244000
     -72 0.031374000
     -66 0.026088000
     -60 0.015722000
     -54 0.008734000
     -48 0.004720000
     -42 0.002432000
     -36 0.000920000
     -30 0.000360000
     -24 0.000084000
     -18 0.000020000
     -12 0.000006000
      -6 0.000006000
       0 0.000002000
       6 0.000000000
      12 0.000000000
      18 0.000004000
      24 0.000018000
      30 0.000102000
      36 0.000598000
      42 0.002894000
      48 0.008950000
      54 0.018936000
      60 0.026106000
      66 0.024532000
      72 0.016966000
      78 0.008922000
      84 0.003606000
      90 0.001312000
      96 0.000440000
     102 0.000168000
     108 0.000080000
     114 0.000060000
     120 0.000044000
     126 0.000056000
     132 0.000164000
     138 0.000372000
     144 0.001160000
     150 0.003606000
     156 0.011426000
     162 0.032140000
     168 0.069190000
     174 0.115548000
