#GLU152-3  Hist_01592
     -180 0.109822000
     -174 0.103762000
     -168 0.065986000
     -162 0.031880000
     -156 0.013532000
     -150 0.005546000
     -144 0.002674000
     -138 0.001380000
     -132 0.000868000
     -126 0.000750000
     -120 0.000720000
     -114 0.001036000
     -108 0.001810000
     -102 0.003442000
      -96 0.007224000
      -90 0.016952000
      -84 0.035558000
      -78 0.062750000
      -72 0.082442000
      -66 0.082968000
      -60 0.064686000
      -54 0.041618000
      -48 0.023270000
      -42 0.011366000
      -36 0.004972000
      -30 0.001994000
      -24 0.000668000
      -18 0.000270000
      -12 0.000064000
       -6 0.000046000
        0 0.000020000
        6 0.000008000
       12 0.000006000
       18 0.000012000
       24 0.000032000
       30 0.000108000
       36 0.000316000
       42 0.000962000
       48 0.002242000
       54 0.005458000
       60 0.010698000
       66 0.017144000
       72 0.019386000
       78 0.015008000
       84 0.007516000
       90 0.002680000
       96 0.000768000
      102 0.000214000
      108 0.000074000
      114 0.000028000
      120 0.000012000
      126 0.000026000
      132 0.000036000
      138 0.000104000
      144 0.000396000
      150 0.001416000
      156 0.005032000
      162 0.015062000
      168 0.038250000
      174 0.076930000
