#THR191-1  Hist_02026
     -180 0.097174000
     -174 0.062192000
     -168 0.028846000
     -162 0.009270000
     -156 0.001876000
     -150 0.000276000
     -144 0.000028000
     -138 0.000002000
     -132 0.000002000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000008000
       72 0.000016000
       78 0.000050000
       84 0.000126000
       90 0.000262000
       96 0.000538000
      102 0.001062000
      108 0.001898000
      114 0.003124000
      120 0.004894000
      126 0.007102000
      132 0.013282000
      138 0.031536000
      144 0.069234000
      150 0.114072000
      156 0.142500000
      162 0.147758000
      168 0.140136000
      174 0.122736000
