#ARG167-5  Hist_01778
     -180 0.004860000
     -174 0.002620000
     -168 0.001072000
     -162 0.000294000
     -156 0.000096000
     -150 0.000026000
     -144 0.000008000
     -138 0.000002000
     -132 0.000002000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000002000
      -90 0.000002000
      -84 0.000010000
      -78 0.000044000
      -72 0.000110000
      -66 0.000138000
      -60 0.000126000
      -54 0.000102000
      -48 0.000040000
      -42 0.000008000
      -36 0.000004000
      -30 0.000008000
      -24 0.000000000
      -18 0.000000000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000022000
       24 0.000086000
       30 0.000736000
       36 0.004610000
       42 0.022016000
       48 0.074302000
       54 0.169234000
       60 0.243746000
       66 0.222744000
       72 0.135158000
       78 0.062658000
       84 0.025662000
       90 0.010460000
       96 0.003468000
      102 0.000988000
      108 0.000258000
      114 0.000048000
      120 0.000014000
      126 0.000008000
      132 0.000008000
      138 0.000014000
      144 0.000050000
      150 0.000218000
      156 0.000792000
      162 0.002478000
      168 0.004652000
      174 0.005994000
