#GLU44-0  Hist_00440
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000002000
    -150 0.000002000
    -144 0.000000000
    -138 0.000002000
    -132 0.000000000
    -126 0.000000000
    -120 0.000004000
    -114 0.000010000
    -108 0.000016000
    -102 0.000100000
     -96 0.000760000
     -90 0.004426000
     -84 0.022604000
     -78 0.081740000
     -72 0.191762000
     -66 0.271548000
     -60 0.235822000
     -54 0.128316000
     -48 0.046946000
     -42 0.012606000
     -36 0.002660000
     -30 0.000524000
     -24 0.000122000
     -18 0.000018000
     -12 0.000006000
      -6 0.000002000
       0 0.000000000
       6 0.000000000
      12 0.000002000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
