#THR154-3  Hist_01614
     -180 0.130324000
     -174 0.065210000
     -168 0.022426000
     -162 0.005930000
     -156 0.001382000
     -150 0.000386000
     -144 0.000120000
     -138 0.000028000
     -132 0.000022000
     -126 0.000016000
     -120 0.000010000
     -114 0.000004000
     -108 0.000010000
     -102 0.000034000
      -96 0.000152000
      -90 0.000732000
      -84 0.003136000
      -78 0.009836000
      -72 0.023834000
      -66 0.040792000
      -60 0.046276000
      -54 0.035722000
      -48 0.018766000
      -42 0.006286000
      -36 0.001542000
      -30 0.000226000
      -24 0.000038000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000008000
       24 0.000032000
       30 0.000114000
       36 0.000510000
       42 0.002064000
       48 0.006768000
       54 0.016530000
       60 0.032540000
       66 0.046284000
       72 0.045250000
       78 0.029142000
       84 0.012600000
       90 0.004192000
       96 0.001110000
      102 0.000340000
      108 0.000110000
      114 0.000052000
      120 0.000086000
      126 0.000142000
      132 0.000340000
      138 0.000848000
      144 0.002544000
      150 0.007772000
      156 0.024350000
      162 0.065118000
      168 0.126122000
      174 0.161790000
