#PRO139-5  Hist_01458
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000074000
      -54 0.003356000
      -48 0.030702000
      -42 0.084234000
      -36 0.090300000
      -30 0.052878000
      -24 0.023188000
      -18 0.010394000
      -12 0.006422000
       -6 0.006898000
        0 0.011810000
        6 0.025924000
       12 0.063336000
       18 0.131278000
       24 0.198076000
       30 0.175576000
       36 0.073520000
       42 0.011570000
       48 0.000454000
       54 0.000010000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
