#PRO139-4  Hist_01456
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000036000
      -54 0.003304000
      -48 0.055088000
      -42 0.194544000
      -36 0.230898000
      -30 0.131880000
      -24 0.051908000
      -18 0.019300000
      -12 0.008626000
       -6 0.005740000
        0 0.006124000
        6 0.009516000
       12 0.018696000
       18 0.038694000
       24 0.069292000
       30 0.085178000
       36 0.055578000
       42 0.014604000
       48 0.000992000
       54 0.000002000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
