#GLN173-5  Hist_01846
     -180 0.079142000
     -174 0.072626000
     -168 0.062754000
     -162 0.051392000
     -156 0.041278000
     -150 0.031556000
     -144 0.023376000
     -138 0.017560000
     -132 0.012950000
     -126 0.009932000
     -120 0.007894000
     -114 0.006836000
     -108 0.006572000
     -102 0.007046000
      -96 0.007752000
      -90 0.008748000
      -84 0.008942000
      -78 0.009446000
      -72 0.009056000
      -66 0.008114000
      -60 0.006592000
      -54 0.005194000
      -48 0.003850000
      -42 0.002732000
      -36 0.002088000
      -30 0.001816000
      -24 0.001620000
      -18 0.001494000
      -12 0.001478000
       -6 0.001394000
        0 0.001224000
        6 0.001128000
       12 0.001250000
       18 0.001538000
       24 0.002124000
       30 0.002958000
       36 0.004072000
       42 0.005224000
       48 0.006590000
       54 0.007346000
       60 0.007900000
       66 0.007934000
       72 0.007544000
       78 0.006826000
       84 0.006178000
       90 0.006198000
       96 0.006222000
      102 0.006582000
      108 0.006896000
      114 0.008070000
      120 0.009504000
      126 0.011692000
      132 0.014742000
      138 0.019882000
      144 0.027082000
      150 0.036344000
      156 0.049470000
      162 0.062412000
      168 0.073506000
      174 0.080332000
