#PRO87-4  Hist_00904
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000026000
     -54 0.001690000
     -48 0.037420000
     -42 0.178166000
     -36 0.284584000
     -30 0.208580000
     -24 0.097742000
     -18 0.038456000
     -12 0.015684000
      -6 0.008500000
       0 0.006068000
       6 0.005908000
      12 0.007764000
      18 0.012342000
      24 0.021642000
      30 0.031604000
      36 0.030050000
      42 0.012238000
      48 0.001510000
      54 0.000026000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
