#VAL121-1  Hist_01260
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000002000
      -72 0.000004000
      -66 0.000054000
      -60 0.000336000
      -54 0.001550000
      -48 0.004834000
      -42 0.011256000
      -36 0.018394000
      -30 0.021262000
      -24 0.018810000
      -18 0.012996000
      -12 0.007886000
       -6 0.004710000
        0 0.002772000
        6 0.001436000
       12 0.000588000
       18 0.000210000
       24 0.000084000
       30 0.000036000
       36 0.000026000
       42 0.000032000
       48 0.000050000
       54 0.000088000
       60 0.000214000
       66 0.000418000
       72 0.000810000
       78 0.001960000
       84 0.006070000
       90 0.019228000
       96 0.053804000
      102 0.116474000
      108 0.184772000
      114 0.209004000
      120 0.164636000
      126 0.089784000
      132 0.034154000
      138 0.009196000
      144 0.001814000
      150 0.000222000
      156 0.000020000
      162 0.000004000
      168 0.000000000
      174 0.000000000
