#LEU115-4  Hist_01202
     -180 0.024322000
     -174 0.017632000
     -168 0.008760000
     -162 0.003158000
     -156 0.000870000
     -150 0.000198000
     -144 0.000028000
     -138 0.000016000
     -132 0.000004000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000004000
     -102 0.000008000
      -96 0.000022000
      -90 0.000042000
      -84 0.000130000
      -78 0.000258000
      -72 0.000344000
      -66 0.000392000
      -60 0.000240000
      -54 0.000156000
      -48 0.000120000
      -42 0.000046000
      -36 0.000016000
      -30 0.000006000
      -24 0.000002000
      -18 0.000004000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000004000
       18 0.000024000
       24 0.000296000
       30 0.001904000
       36 0.010830000
       42 0.046684000
       48 0.126056000
       54 0.209738000
       60 0.212954000
       66 0.143594000
       72 0.071230000
       78 0.029452000
       84 0.011320000
       90 0.004194000
       96 0.001676000
      102 0.000742000
      108 0.000436000
      114 0.000348000
      120 0.000450000
      126 0.000640000
      132 0.001144000
      138 0.001992000
      144 0.003084000
      150 0.004416000
      156 0.007022000
      162 0.011596000
      168 0.017952000
      174 0.023444000
