#GLU44-3  Hist_00446
    -180 0.049158000
    -174 0.044972000
    -168 0.032344000
    -162 0.018934000
    -156 0.009232000
    -150 0.004086000
    -144 0.001734000
    -138 0.000852000
    -132 0.000458000
    -126 0.000300000
    -120 0.000272000
    -114 0.000330000
    -108 0.000686000
    -102 0.001600000
     -96 0.004296000
     -90 0.011498000
     -84 0.030174000
     -78 0.067212000
     -72 0.121626000
     -66 0.164588000
     -60 0.157602000
     -54 0.104622000
     -48 0.047314000
     -42 0.015094000
     -36 0.003610000
     -30 0.000728000
     -24 0.000126000
     -18 0.000026000
     -12 0.000010000
      -6 0.000006000
       0 0.000002000
       6 0.000002000
      12 0.000006000
      18 0.000004000
      24 0.000024000
      30 0.000066000
      36 0.000200000
      42 0.000638000
      48 0.001676000
      54 0.003528000
      60 0.006246000
      66 0.007754000
      72 0.007022000
      78 0.004108000
      84 0.001808000
      90 0.000610000
      96 0.000206000
     102 0.000054000
     108 0.000020000
     114 0.000012000
     120 0.000000000
     126 0.000008000
     132 0.000016000
     138 0.000034000
     144 0.000114000
     150 0.000570000
     156 0.002710000
     162 0.008592000
     168 0.021808000
     174 0.038672000
