#LEU58-3  Hist_00600
    -180 0.000170000
    -174 0.000280000
    -168 0.000284000
    -162 0.000212000
    -156 0.000126000
    -150 0.000078000
    -144 0.000044000
    -138 0.000090000
    -132 0.000108000
    -126 0.000118000
    -120 0.000250000
    -114 0.000452000
    -108 0.001210000
    -102 0.003428000
     -96 0.009612000
     -90 0.022686000
     -84 0.057100000
     -78 0.141474000
     -72 0.246724000
     -66 0.263888000
     -60 0.166676000
     -54 0.065220000
     -48 0.016194000
     -42 0.003012000
     -36 0.000392000
     -30 0.000054000
     -24 0.000006000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000002000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000016000
     174 0.000094000
