#THR149-1  Hist_01560
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000010000
      -66 0.000080000
      -60 0.000386000
      -54 0.002124000
      -48 0.009492000
      -42 0.034538000
      -36 0.094158000
      -30 0.185600000
      -24 0.249236000
      -18 0.223130000
      -12 0.130998000
       -6 0.051838000
        0 0.014672000
        6 0.003256000
       12 0.000422000
       18 0.000054000
       24 0.000004000
       30 0.000002000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
