#LYS166-0  Hist_01752
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000008000
     -150 0.000006000
     -144 0.000020000
     -138 0.000058000
     -132 0.000136000
     -126 0.000322000
     -120 0.000644000
     -114 0.001364000
     -108 0.002694000
     -102 0.005928000
      -96 0.012922000
      -90 0.030170000
      -84 0.067122000
      -78 0.134596000
      -72 0.215492000
      -66 0.242064000
      -60 0.177580000
      -54 0.081110000
      -48 0.023290000
      -42 0.003990000
      -36 0.000450000
      -30 0.000032000
      -24 0.000002000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
