#THR154-1  Hist_01610
     -180 0.016772000
     -174 0.007502000
     -168 0.002734000
     -162 0.000832000
     -156 0.000192000
     -150 0.000042000
     -144 0.000004000
     -138 0.000002000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000002000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000010000
       84 0.000026000
       90 0.000126000
       96 0.000748000
      102 0.002982000
      108 0.010296000
      114 0.027280000
      120 0.059686000
      126 0.102192000
      132 0.138794000
      138 0.151214000
      144 0.134800000
      150 0.107682000
      156 0.085706000
      162 0.068604000
      168 0.049954000
      174 0.031818000
