#GLY46-0  Hist_00462
    -180 0.000054000
    -174 0.000040000
    -168 0.000086000
    -162 0.000092000
    -156 0.000102000
    -150 0.000104000
    -144 0.000116000
    -138 0.000196000
    -132 0.000332000
    -126 0.000710000
    -120 0.001668000
    -114 0.003436000
    -108 0.006796000
    -102 0.013118000
     -96 0.024062000
     -90 0.042854000
     -84 0.076770000
     -78 0.129186000
     -72 0.185622000
     -66 0.205692000
     -60 0.165184000
     -54 0.092782000
     -48 0.037178000
     -42 0.010920000
     -36 0.002368000
     -30 0.000376000
     -24 0.000062000
     -18 0.000010000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000006000
     144 0.000000000
     150 0.000000000
     156 0.000006000
     162 0.000014000
     168 0.000028000
     174 0.000030000
