#GLU162-5  Hist_01716
     -180 0.016246000
     -174 0.018040000
     -168 0.021098000
     -162 0.024576000
     -156 0.027354000
     -150 0.028642000
     -144 0.027654000
     -138 0.024906000
     -132 0.021098000
     -126 0.016572000
     -120 0.012646000
     -114 0.009398000
     -108 0.007496000
     -102 0.006088000
      -96 0.005528000
      -90 0.005696000
      -84 0.006026000
      -78 0.007612000
      -72 0.009702000
      -66 0.013088000
      -60 0.016808000
      -54 0.020038000
      -48 0.021564000
      -42 0.022580000
      -36 0.021748000
      -30 0.020134000
      -24 0.017822000
      -18 0.015190000
      -12 0.013728000
       -6 0.013150000
        0 0.013606000
        6 0.015274000
       12 0.018648000
       18 0.022188000
       24 0.025198000
       30 0.027132000
       36 0.027896000
       42 0.025662000
       48 0.022466000
       54 0.017088000
       60 0.013346000
       66 0.010094000
       72 0.007614000
       78 0.006452000
       84 0.005640000
       90 0.005554000
       96 0.006354000
      102 0.008014000
      108 0.010970000
      114 0.014682000
      120 0.018996000
      126 0.022124000
      132 0.023672000
      138 0.024040000
      144 0.023666000
      150 0.022198000
      156 0.019740000
      162 0.017844000
      168 0.016190000
      174 0.015424000
