#GLY144-1  Hist_01510
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000006000
      -54 0.000022000
      -48 0.000098000
      -42 0.000306000
      -36 0.001066000
      -30 0.003574000
      -24 0.010750000
      -18 0.026944000
      -12 0.059922000
       -6 0.112672000
        0 0.166892000
        6 0.198146000
       12 0.181708000
       18 0.127970000
       24 0.068780000
       30 0.029068000
       36 0.009126000
       42 0.002354000
       48 0.000482000
       54 0.000098000
       60 0.000016000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
