#GLY42-1  Hist_00428
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000002000
     -42 0.000008000
     -36 0.000026000
     -30 0.000116000
     -24 0.000492000
     -18 0.001840000
     -12 0.006928000
      -6 0.021932000
       0 0.053874000
       6 0.107538000
      12 0.163464000
      18 0.195478000
      24 0.181030000
      30 0.130518000
      36 0.075064000
      42 0.035060000
      48 0.014148000
      54 0.004958000
      60 0.001734000
      66 0.000682000
      72 0.000286000
      78 0.000248000
      84 0.000192000
      90 0.000228000
      96 0.000388000
     102 0.000516000
     108 0.000642000
     114 0.000772000
     120 0.000690000
     126 0.000602000
     132 0.000330000
     138 0.000140000
     144 0.000066000
     150 0.000004000
     156 0.000002000
     162 0.000002000
     168 0.000000000
     174 0.000000000
