#PRO87-3  Hist_00902
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000002000
     -48 0.000268000
     -42 0.003040000
     -36 0.012674000
     -30 0.024898000
     -24 0.026740000
     -18 0.020946000
     -12 0.014520000
      -6 0.010080000
       0 0.008314000
       6 0.012500000
      12 0.038856000
      18 0.140512000
      24 0.305136000
      30 0.283732000
      36 0.090186000
      42 0.007478000
      48 0.000118000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
