#GLN48-1  Hist_00486
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000014000
     -84 0.000090000
     -78 0.000454000
     -72 0.002530000
     -66 0.009540000
     -60 0.026056000
     -54 0.053598000
     -48 0.087854000
     -42 0.116170000
     -36 0.130970000
     -30 0.131376000
     -24 0.119772000
     -18 0.102584000
     -12 0.081178000
      -6 0.059664000
       0 0.038060000
       6 0.021718000
      12 0.010786000
      18 0.004758000
      24 0.001852000
      30 0.000726000
      36 0.000186000
      42 0.000048000
      48 0.000010000
      54 0.000006000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
