#GLU143-0  Hist_01496
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000002000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000006000
      -96 0.000056000
      -90 0.000740000
      -84 0.005464000
      -78 0.029030000
      -72 0.095414000
      -66 0.197502000
      -60 0.257214000
      -54 0.216674000
      -48 0.121580000
      -42 0.050202000
      -36 0.015764000
      -30 0.004050000
      -24 0.000942000
      -18 0.000246000
      -12 0.000070000
       -6 0.000024000
        0 0.000016000
        6 0.000006000
       12 0.000014000
       18 0.000022000
       24 0.000036000
       30 0.000098000
       36 0.000290000
       42 0.000642000
       48 0.001136000
       54 0.001366000
       60 0.000990000
       66 0.000320000
       72 0.000076000
       78 0.000008000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
