#THR15-0  Hist_00136
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000002000
    -156 0.000002000
    -150 0.000008000
    -144 0.000044000
    -138 0.000074000
    -132 0.000186000
    -126 0.000360000
    -120 0.000614000
    -114 0.001188000
    -108 0.002440000
    -102 0.005460000
     -96 0.012584000
     -90 0.030566000
     -84 0.070526000
     -78 0.140414000
     -72 0.215344000
     -66 0.234760000
     -60 0.171116000
     -54 0.081736000
     -48 0.025802000
     -42 0.005792000
     -36 0.000842000
     -30 0.000118000
     -24 0.000016000
     -18 0.000006000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
