#GLN16-5  Hist_00156
    -180 0.067850000
    -174 0.053792000
    -168 0.040358000
    -162 0.028476000
    -156 0.018002000
    -150 0.010490000
    -144 0.005616000
    -138 0.002864000
    -132 0.001172000
    -126 0.000444000
    -120 0.000190000
    -114 0.000070000
    -108 0.000024000
    -102 0.000016000
     -96 0.000016000
     -90 0.000014000
     -84 0.000008000
     -78 0.000012000
     -72 0.000004000
     -66 0.000002000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000002000
       0 0.000000000
       6 0.000016000
      12 0.000028000
      18 0.000056000
      24 0.000070000
      30 0.000218000
      36 0.000468000
      42 0.000788000
      48 0.001170000
      54 0.001864000
      60 0.002566000
      66 0.003454000
      72 0.003978000
      78 0.004416000
      84 0.004454000
      90 0.004272000
      96 0.004262000
     102 0.004096000
     108 0.004640000
     114 0.005618000
     120 0.009350000
     126 0.018324000
     132 0.034862000
     138 0.060458000
     144 0.087186000
     150 0.107486000
     156 0.115102000
     162 0.110104000
     168 0.097854000
     174 0.083418000
