#LYS192-7  Hist_02048
     -180 0.052938000
     -174 0.046350000
     -168 0.034840000
     -162 0.022222000
     -156 0.013404000
     -150 0.006840000
     -144 0.003350000
     -138 0.001746000
     -132 0.000998000
     -126 0.000722000
     -120 0.000576000
     -114 0.000712000
     -108 0.001126000
     -102 0.002186000
      -96 0.004486000
      -90 0.008900000
      -84 0.016740000
      -78 0.027968000
      -72 0.040448000
      -66 0.050148000
      -60 0.051710000
      -54 0.044000000
      -48 0.032952000
      -42 0.021006000
      -36 0.012336000
      -30 0.006630000
      -24 0.003296000
      -18 0.001658000
      -12 0.000954000
       -6 0.000696000
        0 0.000662000
        6 0.000796000
       12 0.001210000
       18 0.002180000
       24 0.004258000
       30 0.008732000
       36 0.016188000
       42 0.027740000
       48 0.039802000
       54 0.049388000
       60 0.052858000
       66 0.046358000
       72 0.035204000
       78 0.022610000
       84 0.013300000
       90 0.006886000
       96 0.003384000
      102 0.001704000
      108 0.001018000
      114 0.000658000
      120 0.000574000
      126 0.000676000
      132 0.001120000
      138 0.002142000
      144 0.004312000
      150 0.008718000
      156 0.016346000
      162 0.027336000
      168 0.040680000
      174 0.051222000
