#GLU108-5  Hist_01130
     -180 0.008722000
     -174 0.006244000
     -168 0.004390000
     -162 0.003224000
     -156 0.002140000
     -150 0.001360000
     -144 0.000758000
     -138 0.000430000
     -132 0.000194000
     -126 0.000150000
     -120 0.000126000
     -114 0.000162000
     -108 0.000324000
     -102 0.000664000
      -96 0.001472000
      -90 0.002946000
      -84 0.005972000
      -78 0.011344000
      -72 0.019734000
      -66 0.030048000
      -60 0.039230000
      -54 0.043714000
      -48 0.042214000
      -42 0.037444000
      -36 0.031854000
      -30 0.026490000
      -24 0.021358000
      -18 0.017332000
      -12 0.013066000
       -6 0.010126000
        0 0.007904000
        6 0.005750000
       12 0.004776000
       18 0.003674000
       24 0.002690000
       30 0.001804000
       36 0.001084000
       42 0.000712000
       48 0.000334000
       54 0.000134000
       60 0.000140000
       66 0.000236000
       72 0.000494000
       78 0.001110000
       84 0.002310000
       90 0.004968000
       96 0.010012000
      102 0.019166000
      108 0.033800000
      114 0.050786000
      120 0.066884000
      126 0.072350000
      132 0.069694000
      138 0.062526000
      144 0.054346000
      150 0.045250000
      156 0.035796000
      162 0.026690000
      168 0.018840000
      174 0.012508000
