#THR15-4  Hist_00144
    -180 0.060144000
    -174 0.041560000
    -168 0.025006000
    -162 0.014846000
    -156 0.008016000
    -150 0.004544000
    -144 0.002606000
    -138 0.001604000
    -132 0.001224000
    -126 0.000908000
    -120 0.000860000
    -114 0.000872000
    -108 0.000906000
    -102 0.001280000
     -96 0.001664000
     -90 0.002676000
     -84 0.003820000
     -78 0.005580000
     -72 0.006690000
     -66 0.007696000
     -60 0.008102000
     -54 0.007074000
     -48 0.005650000
     -42 0.003952000
     -36 0.002886000
     -30 0.001728000
     -24 0.001330000
     -18 0.001048000
     -12 0.000860000
      -6 0.000922000
       0 0.000966000
       6 0.001146000
      12 0.001710000
      18 0.002482000
      24 0.003968000
      30 0.006730000
      36 0.011104000
      42 0.018696000
      48 0.029332000
      54 0.040634000
      60 0.048332000
      66 0.046786000
      72 0.039134000
      78 0.027844000
      84 0.017940000
      90 0.011754000
      96 0.008460000
     102 0.006606000
     108 0.005822000
     114 0.005222000
     120 0.005920000
     126 0.007420000
     132 0.011112000
     138 0.018314000
     144 0.030506000
     150 0.048856000
     156 0.068842000
     162 0.083868000
     168 0.086806000
     174 0.077634000
