#LYS184-0  Hist_01950
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000004000
     -138 0.000006000
     -132 0.000034000
     -126 0.000068000
     -120 0.000202000
     -114 0.000538000
     -108 0.001820000
     -102 0.005996000
      -96 0.019500000
      -90 0.056460000
      -84 0.127190000
      -78 0.215912000
      -72 0.252484000
      -66 0.192300000
      -60 0.093494000
      -54 0.027884000
      -48 0.005412000
      -42 0.000624000
      -36 0.000068000
      -30 0.000004000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
