#LYS40-3  Hist_00408
    -180 0.173276000
    -174 0.168394000
    -168 0.118182000
    -162 0.066006000
    -156 0.031132000
    -150 0.014620000
    -144 0.007522000
    -138 0.004472000
    -132 0.002472000
    -126 0.001696000
    -120 0.001266000
    -114 0.001074000
    -108 0.001264000
    -102 0.002132000
     -96 0.004014000
     -90 0.008524000
     -84 0.019312000
     -78 0.033396000
     -72 0.042664000
     -66 0.038702000
     -60 0.026994000
     -54 0.014094000
     -48 0.005424000
     -42 0.001592000
     -36 0.000400000
     -30 0.000070000
     -24 0.000010000
     -18 0.000004000
     -12 0.000000000
      -6 0.000002000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000002000
      30 0.000002000
      36 0.000006000
      42 0.000012000
      48 0.000072000
      54 0.000144000
      60 0.000298000
      66 0.000428000
      72 0.000566000
      78 0.000380000
      84 0.000260000
      90 0.000114000
      96 0.000068000
     102 0.000028000
     108 0.000020000
     114 0.000006000
     120 0.000010000
     126 0.000014000
     132 0.000020000
     138 0.000054000
     144 0.000242000
     150 0.001166000
     156 0.005342000
     162 0.020460000
     168 0.058720000
     174 0.122856000
