#VAL148-3  Hist_01556
     -180 0.232106000
     -174 0.145750000
     -168 0.065492000
     -162 0.023500000
     -156 0.007148000
     -150 0.002036000
     -144 0.000564000
     -138 0.000124000
     -132 0.000032000
     -126 0.000012000
     -120 0.000008000
     -114 0.000000000
     -108 0.000002000
     -102 0.000008000
      -96 0.000026000
      -90 0.000050000
      -84 0.000150000
      -78 0.000360000
      -72 0.000716000
      -66 0.000908000
      -60 0.000876000
      -54 0.000616000
      -48 0.000306000
      -42 0.000106000
      -36 0.000042000
      -30 0.000014000
      -24 0.000006000
      -18 0.000002000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000002000
       36 0.000006000
       42 0.000012000
       48 0.000016000
       54 0.000054000
       60 0.000048000
       66 0.000052000
       72 0.000034000
       78 0.000018000
       84 0.000012000
       90 0.000004000
       96 0.000002000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000008000
      132 0.000012000
      138 0.000092000
      144 0.000542000
      150 0.003728000
      156 0.020182000
      162 0.073528000
      168 0.171014000
      174 0.249672000
