#LEU107-1  Hist_01112
     -180 0.000012000
     -174 0.000002000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000004000
       66 0.000036000
       72 0.000368000
       78 0.002248000
       84 0.010168000
       90 0.032364000
       96 0.075798000
      102 0.127860000
      108 0.162430000
      114 0.159736000
      120 0.130982000
      126 0.097672000
      132 0.071298000
      138 0.053896000
      144 0.038428000
      150 0.023006000
      156 0.010080000
      162 0.002998000
      168 0.000522000
      174 0.000092000
