#GLU98-3  Hist_01030
    -180 0.197108000
    -174 0.166702000
    -168 0.105990000
    -162 0.054838000
    -156 0.024470000
    -150 0.010046000
    -144 0.003860000
    -138 0.001464000
    -132 0.000596000
    -126 0.000280000
    -120 0.000148000
    -114 0.000200000
    -108 0.000252000
    -102 0.000492000
     -96 0.001352000
     -90 0.003450000
     -84 0.008242000
     -78 0.015044000
     -72 0.020750000
     -66 0.019740000
     -60 0.013114000
     -54 0.006218000
     -48 0.002310000
     -42 0.000614000
     -36 0.000152000
     -30 0.000022000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000002000
      36 0.000006000
      42 0.000030000
      48 0.000078000
      54 0.000282000
      60 0.000494000
      66 0.000716000
      72 0.000764000
      78 0.000606000
      84 0.000360000
      90 0.000196000
      96 0.000106000
     102 0.000044000
     108 0.000038000
     114 0.000024000
     120 0.000024000
     126 0.000068000
     132 0.000094000
     138 0.000242000
     144 0.000984000
     150 0.003858000
     156 0.014888000
     162 0.044740000
     168 0.103338000
     174 0.170562000
