#MET96-3  Hist_01002
    -180 0.095530000
    -174 0.098412000
    -168 0.071638000
    -162 0.037880000
    -156 0.015372000
    -150 0.005530000
    -144 0.002142000
    -138 0.000922000
    -132 0.000512000
    -126 0.000388000
    -120 0.000358000
    -114 0.000416000
    -108 0.000964000
    -102 0.002442000
     -96 0.007086000
     -90 0.020184000
     -84 0.048998000
     -78 0.090904000
     -72 0.122388000
     -66 0.116534000
     -60 0.074946000
     -54 0.033750000
     -48 0.010932000
     -42 0.002638000
     -36 0.000522000
     -30 0.000114000
     -24 0.000040000
     -18 0.000010000
     -12 0.000004000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000002000
      18 0.000002000
      24 0.000000000
      30 0.000008000
      36 0.000036000
      42 0.000128000
      48 0.000462000
      54 0.001322000
      60 0.002476000
      66 0.002898000
      72 0.002658000
      78 0.001994000
      84 0.001308000
      90 0.000944000
      96 0.000710000
     102 0.000592000
     108 0.000476000
     114 0.000376000
     120 0.000284000
     126 0.000240000
     132 0.000296000
     138 0.000294000
     144 0.000560000
     150 0.001482000
     156 0.004586000
     162 0.013302000
     168 0.034424000
     174 0.066584000
