#VAL125-3  Hist_01310
     -180 0.015528000
     -174 0.014882000
     -168 0.010884000
     -162 0.006062000
     -156 0.002666000
     -150 0.000912000
     -144 0.000250000
     -138 0.000072000
     -132 0.000018000
     -126 0.000014000
     -120 0.000004000
     -114 0.000016000
     -108 0.000030000
     -102 0.000064000
      -96 0.000202000
      -90 0.000524000
      -84 0.001214000
      -78 0.001910000
      -72 0.002976000
      -66 0.003712000
      -60 0.004406000
      -54 0.003660000
      -48 0.002352000
      -42 0.001040000
      -36 0.000368000
      -30 0.000082000
      -24 0.000024000
      -18 0.000004000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000004000
       12 0.000008000
       18 0.000032000
       24 0.000170000
       30 0.000966000
       36 0.005222000
       42 0.021650000
       48 0.069372000
       54 0.155476000
       60 0.231180000
       66 0.221090000
       72 0.131064000
       78 0.048564000
       84 0.011964000
       90 0.002248000
       96 0.000312000
      102 0.000058000
      108 0.000008000
      114 0.000004000
      120 0.000006000
      126 0.000008000
      132 0.000050000
      138 0.000054000
      144 0.000262000
      150 0.000760000
      156 0.001914000
      162 0.004246000
      168 0.007474000
      174 0.011958000
